,Item,Count, Correction,
1496,hep b ig only,1
1510,hep b vaccine once and ig,1
1514,hep b vaccine only once,1
792,hep c,2
4016,hep c & e,1
2702,hep c & thalassemia,1
278,heparin,5
3605,heparin only,1
799,hepatic encephalopathy,2
1818,hepatic vein thrombosis,1
3081,hepatitis,1
2290,hepatitis b immunoglobulin alone,1
2291,hepatitis b vaccine and hepatitis b immunoglobulin,1
2292,hepatitis b vaccine as single dose,1
1126,hepatoma,2
3971,hepatorenal puch,1
2863,hepatorenal syndrome,1
4360,her age,1
2414,hereditary sideroblastic anemia,1
1300,hereditary spherocytosis,2
4227,herniotomy,1
3393,heroin,1,heroine
1730,heroin od,1
1191,heroine,2
4038,herpes gladiatorum,1
496,herpes simplex,3
2912,herpes simplex encephalitis,1
2673,herpes simplex infection,1
2129,herpes simplex virus,1
135,herpes zoster,7
414,herpes zoster infection,4
4193,hf,1,heart failure
2006,hgb,1
1930,hgb 12g/dl,1
2403,hgb ss disease,1
1231,hiatus hernia,2
1689,high dose dexamethasone suppression test,1
4447,high dose steroid,1
1908,high estrogen levels,1
3701,high fat diet,1
3309,high fiber diet,1
832,high fibre diet,2
3608,high mood,1
664,"high na+, high k+",3
759,"high na+, low k+",3
4492,high potent vitamins,1
1306,"high serum na, high serum osmolarity, low urine osmolarity",2
1287,"high serum na, low serum osmolarity, high urine osmolarity",2
1903,"high serum na, low serum osmolarity, low urine osmolarity",1
3556,high vaginal,1
237,high vaginal swab,5
3576,hippocampal hallucinations,1
2990,hippocampus,1
3188,hirschsprung disease,1
3741,histamine,1
2997,histrionic personality disorder,1
194,hiv,6
940,hiv associated dementia,2
3255,hiv disease,1
898,hiv infection,2
3916,hla b27,1
1867,hoarseness,1
3461,hocm,1,hypertrophiv obstructive cardiomyopathy
3194,hodgkins,1,hodgkin’s lymphoma
2580,hodgkin’s lymphoma,1
1176,homonymous hemianopia,2
1142,homonymous lower quadrantanopia,2
1884,homonymous lower quadrantopia,1,homonymous lower quadrantanopia
1144,homonymous upper quadrantanopia,2
1883,homonymous upper quadrantopia,1,homonymous upper quadrantanopia
2568,honk,1
2697,hook,1
4354,hr >90bpm,1
370,hrt,4,hormone replacement therapy
66,hsp,10,henoch-schonlein purpura
874,hsv,2,herpes simplex virus
1936,hsv antibodies,1
905,htn,2
2101,htn requiring >2 antihypertensive agents,1
293,htn retinopathy,5
4328,human ig and full course of tetanus vaccine,1
4336,human ig and tt,1
4337,human ig only,1
3008,huntingtons chorea,1,huntington’s disease
603,huntington’s chorea,3,huntington’s disease
181,huntington’s disease,6
79,hus,9,hemolytic uremic syndrome
3599,hx of anxiety,1
2250,hydatidiform mole,1
1061,hydralazine iv,2
381,hydrocele,4
2823,hydrocoele,1,hydrocele
2588,hydrogen breath test,1
3065,hyper-acute liver failure,1
2640,hyperbaric oxygen in a hyperbaric chamber,1
215,hypercalcemia,6
2008,hyperemesis gravidarum,1
3383,hyperglycemia,1
128,hyperkalemia,7
1925,hypermetropia,1
162,hypernatremia,6
2661,hyperoxaluria,1
642,hyperparathyroidism,3
3730,hyperplasia,1
3920,hyperprolactinemia,1
1452,hypersegmented neutrophils,1
3989,hypersensitivity reaction,1
1680,hypertensive renal disease,1
1328,hypertensive retinopathy,2
43,hyperthyroidism,11
1193,hyperuricemia,2
2861,hypnagogic hallucinations,1,hypnogogic hallucinations
2690,hypnogogic,1
2693,hypnogogic hallucinations,1
2691,hypnopompic,1
3574,hypnopompic hallucinations,1
680,hypoalbuminemia,3
92,hypocalcemia,8
1280,hypochondriac,2
2212,hypochondriacal,1
385,hypochondriasis,4
1478,"hypochromic, microcytic rbc",1
255,hypoglossal nerve,5
101,hypoglycemia,8
1317,hypokalemia,2
4048,hypomagnesemia,1
3295,hypomagnesium,1
390,hypomania,4
114,hyponatremia,8
3575,hyponogogic hallucinations,1
225,hypoparathyroidism,5
2609,hypopharyngeal ca,1
568,hypopharyngeal tumor,3
2983,hypopituitarism,1
559,hypothalamic amenorrhea,3
2470,hypothalamus,1
298,hypothyroidism,5
228,hysterectomy,5
916,hysteria,2
2061,hysteroscopic myomectomy,1
2213,hysteroscopic resection of fibroids,1
2724,hysteroscopic/laser resection of fibroids,1
600,hysteroscopy,3
1540,hysteroscopy myomectomy,1
477,i&d,4,incision and drainage
1042,i&d + antibiotics,2
1842,i&d with antibiotics,1
715,ibd,3,inflammatory bowel disease
139,ibs,7,irritable bowel syndrome
191,ibuprofen,6
1711,ice cream and cold fluid,1
806,ice cream and cold fluids,2
1244,ice packs,2
109,ida,8,iron-deficiency anemia
4216,iddm,1,diabetes mallitus (insulin-dependent)
3308,idiopathic hypersomnia,1
3841,idiopathic parkinson’s disease,1
1154,ifn,2,interferon
1692,ifn gamma testing,1
994,ig,2,immunoglobulin
4075,ig + vaccine,1
1419,ig and vaccine,1
166,iga nephropathy,6
2583,igg tissue transglutaminase,1
2064,iliac,1
260,iliac ln,5
1392,iliohypogastric nerve,1
511,im,3
352,im adrenaline,4
3632,im b12 acts faster,1
3611,im b12 is absorbed more,1
3627,im b12 needs lower dosage,1
2488,im diamorphine,1
3761,im dihydrocodeine,1
1200,im morphine,2
252,imipramine,5
2038,immediate c-section,1
3002,immediate delivery,1
2251,immediate laparoscopy.,1
3687,immediate laparotomy,1
2252,immediate laparotomy.,1
2601,immediate start of the tx with anti-tb drugs,1
756,immediate surgery,3
2209,immediate surgical referral,1
3042,immobility,1
4047,immobilization with cast,1
3224,immunosuppression,1
4310,impacted ear wax,1
1164,impacted earwax,2
1955,impaired fasting glucose,1
919,impaired glucose tolerance,2
2112,impaired growth hormone response to glucose loading,1
2402,impaired venous drainage,1
309,impetigo,5
2087,implanon,1
2314,inability to manufacture heme,1
2233,inadequate breast milk,1
1100,incomplete abortion,2
3546,incomplete miscarriage,1
978,incongruent affect,2
3565,increase dose of aspirin to 300mg,1
1753,increase dose of diuretic,1
2136,increase dose of inhaled corticosteroid,1
1293,increase fluid intake,2
3408,increase fluids,1
2128,increase morphine dose,1
2634,increase slow release morphine dose,1
4057,increase the dose,1
2801,increase warfarin dose e. add heparin,1
2630,increased catabolism,1
3958,increased incidence of endometrial carcinoma,1
4235,increased level of calcitonin,1
4236,increased metabolic rate,1
2369,increased qrs interval,1
3959,increased risk of breast ca,1
3960,increased risk of osteoporosis,1
3961,increased risk of ovarian ca,1
4355,increased rr,1
4008,increased secretions of acid,1
2944,index and middle finger compression,1
3648,index and middle fingertips of one hand,1
3931,indirect coombs test,1
4117,indirect inguinal,1
537,indirect inguinal hernia,3
1657,induction of labour,1
729,inevitable abortion,3
3547,inevitable miscarriage,1
902,inf mono,2
3046,infantile spasm,1
349,infection,4
434,infection toxicity,4
2394,infection with microsporum canis,1
2393,infection with trichophyton tonsurans,1
2344,infectious lymphocytosis,1
2280,infectious mononucleosis,1
1165,infective,2
3995,infective tonsillitis,1
516,inferior mi,3,myocardial infarction (inferior)
3034,infiltration of the lymphatics by the carcinomatous cells,1
3076,infiltration of the malignant skin cells to the breast tissue,1
4306,inflamed tympanic membrane with cart wheel appearance of vessels,1
2107,inflammation of keratinocytes,1
3014,inflammatory bowel disease,1
3037,inflammatory cells releasing cytokines,1
2028,infliximab,1
3903,inform child protection services,1
998,inform police,2
338,inguinal hernia,4
2895,inguinal ligament,1
259,inguinal ln,5
2373,inhaled long acting,1
2362,inhaled saba,1
3468,inhaled salbutamol,1
2399,inhaled short acting,1
2384,inhaled sodium cromoglycate,1
972,inhaled steroid,2
1365,inhaled steroids,2,inhaled steroid
2791,inherited as autosomal dominant condition,1
2792,inherited as sex-linked dominant condition,1
2793,inherited as sex-linked recessive condition,1
1259,inner ear,2
1612,inpatient referral to psychiatrist,1
1613,inpatient referral to psychologist,1
2051,insect bite,1
4135,insert a needle in the 2nd ics in the mid-clavicular line,1
4136,insert a needle in the 5th ics in the mid-axillary line,1
4114,insert ngt for intestinal decompression,1
2796,insertion of nasogastric tube,1
3079,insight,1
4452,insight into problem,1
1597,instill olive oil,1
1546,instrumental delivery,1
41,insulin,11
1954,insulin and acei,1
1535,insulin iv,1
3277,insulin long acting,1
4237,insulin resistance,1
1536,insulin sc,1
2881,insulin subcutaneously,1
2226,insulin tolerance test,1
3392,intercostal artery,1
328,intercostal muscles,4
3407,intercostal recession,1
3127,interferons,1
2505,intermittent catheterization,1
760,intermittent claudication,3
2991,internal capsule,1
2924,internal carotid artery,1
2262,internal iliac,1
2716,internal oblique and transverse abdominal,1
1544,internal rotation,1
2353,internal sphincterotomy,1
3388,internal thoracic artery,1
1990,interpersonal therapy,1
1228,interstitial lung disease,2
2237,interstitial nephritis,1
1636,intervertebral disc prolapse,1
4099,intestinal obstruction,1
3953,intra articular steroid,1
4097,intra-abdominal bleeding,1
1561,intra-abdominal malignancy,1
4184,intra-ductal papilloma,1
2917,intracerebellar hemorrhage,1
2166,intracerebral hematoma,1
1343,intracerebral hemorrhage,2
3041,intracranial hemorrhage,1
1904,intracranial htn,1
3032,intraperitoneal hemorrhage,1
2949,intrinsic factor def,1
3613,intrinsic factor deficiency affects oral b12 utilization,1
3375,intubate and ventilate,1
4137,intubate the pt,1
932,intubation,2
728,intubation and ventilation,3
1483,intubation of airway,1
3256,intubation under ga,1
2795,intubation under general anaesthesia,1
4223,intussusception,1
1641,inv and postpone the surgery,1
3053,iop,1,intraocular pressure
3433,ipratropium bromide,1
232,iris,5
276,iritis,5
2655,iron,1
1263,iron def,2
3621,iron dextran,1
4046,irradiation,1
961,irreducible hernia,2
2115,irregularly irregular pulse suggesting a-fib,1
3016,irritable bowel disease,1
2684,irritant ingestion,1
2948,irritated gastric mucosa,1
2150,is best treated by salicylate emulsion,1
2121,ischemic colitis,1
1308,ischemic colon,2
341,ischemic mitral regurgitation,4
4175,isolate pt,1
1384,isolate the child from parents and siblings at home,1
4403,isospora belli,1
1572,it can 100% dx antenatally,1
2126,it can be spread by a droplet infection,1
1917,it causes an early miscarriage,1
2151,it causes itchiness in the skin even where there is no obvious lesion to be seen,1
1919,it causes local enzymatic reaction,1
1916,it helps in preventing or delaying ovulation,1
1915,it helps to prevent implantation,1
2178,it is caused by staphylococcus aureus,1
1918,it releases progesterone and stops ovulation,1
22,itp,14,immune thrombocytopenic purpura
2019,iu insemination,1
2058,iu system (mirena),1
4301,iu/systemic progesterone,1
87,iucd,9,intrauterine contraceptive device
849,iufd,2,intrauterine fetal demise
2525,iugr,1,intrauterine growth restriction
565,ius,3,intrauterine system
1371,ius progestrogens (mirena),1
1696,iv,1
4101,iv 0.9% ns,1
2392,iv acyclovir,1
855,iv adrenaline,2
2162,iv alfentanil,1
1598,iv aminophylline,1
2264,iv antibiotic; ct brain scan,1
2265,iv antibiotic; lp,1
317,iv antibiotics,4
1841,iv antibiotics and analgesics,1
1893,iv antibiotics and drainage,1
954,iv antiemetics,2
3894,iv antihistamine,1
4181,iv benzylpenicillin,1
1789,iv bisphosphonates,1
3421,iv calcium chloride,1
356,iv calcium gluconate,4
1779,iv cefotaxime,1
4033,iv ceftriaxone 2g with doxycycline 100mg,1
4034,iv ceftriaxone 2g with doxycycline 500mg,1
4520,iv chlorphearamine,1
2686,iv chlorpheniramin,1
612,iv dextrose,3
3943,iv dextrose stat,1
1089,iv diazepam,2
1743,iv feeding,1
1795,iv fentanyl,1
2082,iv feso4,1
4350,iv flucloxacillin,1
1026,iv fluid,2
793,iv fluid infusion,2
3258,iv fluid stat,1
9,iv fluids,20
4179,iv fluids 0.9% ns crystalloids to bring sbp to 120mmhg,1
4178,iv fluids 0.9% ns crystalloids to bring sbp to 90mmhg,1
3957,iv fluids calculated from the time of burn,1
3962,iv fluids calculated from the time of hospital arrival,1
2266,iv fluids; ct brain scan,1
2267,iv fluids; iv antibiotic,1
2257,iv fluids; lp,1
2039,iv fuilds,1
618,iv furosemide,3
3040,iv haloperidol,1
1017,iv heparin,2
1028,iv hydrocortisone,2
631,iv insulin,3
1248,iv insulin + dextrose,2
1967,iv insulin and dextrose,1
3422,iv insulin w/ dextrose,1
1992,iv kcl,1
2041,iv lorezepam,1
1596,iv magnesium sulphate,1
3323,iv mannitol,1
2036,iv mgso4,1
2158,iv midazolam,1
475,iv morphine,4
2687,iv morphine and immediate ophthalmoscopy,1
3874,iv n-acetylcysteine,1
1973,iv ns,1
3251,iv ns 0.9%,1
2208,iv ns and monitor vital signs,1
2575,iv ondansetron,1
1051,iv penicillin,2
1118,iv phenytoin,2
890,iv ppi,2
4067,iv rantidine,1
865,iv salbutamol,2
3981,iv saline,1
1744,iv steroid,1
605,iv steroids,3
3140,iv syntocin drip,1
1655,iv syntocinon drip,1
2885,iv testosterone,1
3530,ivc obstruction,1
2018,ivf,1,intavenous fluid
788,ivig,2,intravenous immunoglobulin
71,ivu,9,intravenous urogram
3982,ix dextrose,1
620,jejunal biopsy,3
1824,jejunal villous atrophy,1
3189,joint aspiration,1
2921,joint aspiration for cytology and culture and sensitivity,1
2914,joint aspiration for negative birefrengent crystals,1
2920,joint aspiration for positive birefrengent crystals,1
1928,joint fluid uric acid crystals,1
3077,judgement,1
2240,justice,1
3540,juvenile rheumatoid arthritis,1
281,kaposi’s sarcoma,5
1098,karyotyping,2
2646,kawasaki,1
589,kawasaki disease,3
1708,keep him laid flat,1
2484,kemerovo,1
3485,kerathoacanthoma,1
677,keratitis,3
4443,keratoacanthoma,1
1036,keratocanthoma,2
1738,keratoconus,1
3033,kidney trauma,1
2689,kinesthetic,1
97,klebsiella,8
2007,kleihauer betke test,1
4539,kleiuber test,1
1446,kleptomania,1
3997,klinefeltner’s syndrome,1
2367,knee dislocation,1
3177,knee jerk – l3 & l4,1
389,korsakoff psychosis,4
3301,korsakoffs psychosis,1
3636,korsakoff’s psychosis,1
3391,krukenburg tumor,1
1715,kub,1
1521,kub us,1
1831,kub xr,1
737,laba,3,long acting beta agonist
1741,labetalol,1
1607,labetolol,1
956,labor,2
2524,labour,1
2675,labrynthitis,1
4372,labyrinthitis,1
2946,lack of gastric acidity,1
2338,lactated ringer's injection,1
1549,lactulose,1
2275,lactulose syrup,1
3765,lacunar infarct,1
2848,lacunar stroke,1
4196,lada,1,latent autoimmune diabetes in adults
2427,laennec’s cirrhosis,1
1587,lambert-eaton syndrome,1
3180,lap cholecystectomy,1
1834,laparascopy,1,laparoscopy
70,laparoscopy,9
57,laparotomy,10
2295,laparotomy and re-suture wound,1
2761,laparotomy with mesh repair,1
1080,laproscopy,2,laparoscopy
2122,large bowel obstruction,1
3138,large bowel perforation,1
4041,large cell ca,1
1250,large placental site,2
3999,laryngeal candidiasis,1
3409,laryngeal carcinoma,1
3993,laryngeal edema,1
3227,laryngeal obstruction by medication,1
3228,laryngitis,1
1437,laryngocele,1
133,laryngoscopy,7
2613,larynx ca,1
1592,laser photocoagulation,1
4230,laser therapy,1
3794,latent stage,1
4116,lateral collateral,1
517,lateral mi,3,myocardial infarction (lateral)
1203,lateral peroneal nerve,2
2824,lateral popliteal,1
2606,latex,1
643,lawrence moon biedel syndrome,3
1481,laxative abuse,1
1235,laxatives,2
4411,lay on side,1
4412,lay on stomach,1
4410,lay on the back with feet towards feet end,1
4409,lay on the back with feet towards head end,1
1670,left abducens,1
364,left ant descending artery,4
1618,left anterior descending artery,1
3061,left cerebellar hemisphere,1
2031,left cervical cord,1
1784,left common iliac artery,1
3688,left frontal lobe,1
2351,left hemicolectomy,1
1616,left internal mammary artery,1
3063,left lateral medulla,1
3817,left lower lobe atelectasis,1
1788,left lumbo-sacral plexus,1
1619,left main stem (lms) post descending artery,1
1339,"left main stem, post descending artery",2
3060,left medial pons,1
1792,left mid-thoracic cord,1
3475,left oculomotor,1
701,left paracolic gutter,3
3716,left parietal lobe,1
4071,left side aspiration (16g),1
4073,left side drain with a small tube (12f),1
3533,left sided rcc,1
1468,left soft palate,1
1188,left trochlear,2
378,left ventricular aneurysm,4
211,legionella,6
1640,legionella pneumonia,1
2413,legionella pneumophila,1,legionella pneumophilia,
1632,legionella pneumophilia,1
3260,leishmaniasis,1
3742,leomyosarcoma,1
3857,leptospirosis,1
650,lesser sac,3
2258,leukaemia,1,leukemia
883,leukemia,2
2443,leukonychia,1
2989,leukoplakia,1
2301,levonorgestrel intra-uterine system,1
509,lewy body dementia,3
29,lft,13,liver function test
56,lichen planus,10
828,lidocaine,2
3528,lies above and lateral to the pubic tubercle,1
1518,lies below and lateral to the pubic tubercle,1
2880,lifestyle modifications,1
2859,liliputian visual hallucinations,1
2692,lilliputian,1
2694,lilliputian hallucinations,1
907,limb ischemia,2
2012,limited systemic sclerosis,1
231,linea alba,5
2124,lingual nerve,1
2713,lipase,1
3783,lipo-sarcoma,1,liposarcoma
3743,liposarcoma,1
34,lithium,12
2705,lithium toxicity,1
1237,liver,2
1882,liver biopsy,1
4457,liver cirrhosis,1
2721,liver disease,1
1881,liver enzyme,1
226,liver failure,5
3791,liver rupture,1
1814,liver transplantation,1
3130,liver us,1
673,lmwh,3,low molecular weight heparin
4444,ln,1
569,ln biopsy,3
4359,ln involvement,1
4266,lobar consolidation,1
1467,local antibiotics,1
3900,local exam,1
3414,local exploration,1
2759,local exploration of swelling,1
2281,local exploration of wound,1
401,lofepramine,4
3727,lofexidine,1
3694,long saphenous vein,1
1245,long thoracic nerve,2
3155,longterm antibiotics,1
2389,lontophoresis,1
1969,loop diuretics,1
823,lorazepam,2
493,lorsartan,3,losartan
3757,losartan,1
4215,lose weight,1
1907,loss of antithrombin iii,1
3418,loss of apetite,1
1664,low calcium diet,1
3402,low cholesterol diet,1
1691,low dose dexamethasone suppression test,1
3179,low fat diet,1
787,low mood,2
781,"low na+, high k+",2
668,"low na+, low k+",3
662,"low na+, normal k+",3
1659,low protein diet,1
3351,low renal tubular threshold,1
1314,"low serum na, high serum osmolarity, high urine osmolarity",2
1316,"low serum na, low serum osmolarity, high urine osmolarity",2
607,lp,3,lumbar puncture
1221,lsd,2
2020,lsh,1,local sensitive hashing
4023,ludwigs angina,1
4063,lumbar,1
2649,lung,1
2573,lung abscess,1
529,lung cancer,3
3795,lung fibrosis,1
3880,lung function test,1
4084,lung transplant,1
1944,lungs,1
4150,lupus nephritis,1
3679,lupus vulgaris,1
1878,lyme antibodies,1
889,lyme disease,2
1791,lyme’s disease,1
949,lymphangioma,2
2070,lymphangiosarcoma,1
1614,lymphangitis,1
752,lymphedema,3
1116,lymphogranuloma venereum,2
17,lymphoma,16
2676,lynch syndrome,1
3762,macrocytes,1
4288,macrophages,1
127,macular degeneration,7
2276,magnesium citrate (orally),1
3003,magnesium sulphate iv,1
2700,magnet,1
4112,maintain iv access and give iv fluids,1
2803,major depressive disorder,1
736,malabsorption,3
244,malaria,5
990,malignancy,2
2236,malignant hypertension,1
777,malignant melanoma,2
2032,malignant oe,1,otitis externa (malignant)
1966,malignant vt,1,ventricular tachycardia (malignant)
893,malingering,2
682,mallet finger,3
1004,mallory-weiss tear,2
3370,malnutrition,1
1443,mammary abscess,1
1276,mammary duct fistula,2
1102,mammography,2
2558,mammography and us,1
3658,manchausen,1,mancheusens
3124,mancheusens,1
1713,mandible tumor,1
35,mania,12
2343,mantle cell lymphoma,1
881,mantoux test,2
3558,mao inhibitors,1,monoamine oxidase inhibitors
1957,maoi,1,monoamine oxidase inhibitors
1305,marfans syndrome,2
1735,marginal dystropathy,1
1732,marijuana od,1
3115,marked depression,1
4122,mastoiditis,1
3019,maternal karyotype,1
2096,maternal serum test,1
1201,mature lymphocytes,2
904,mature teratoma,2
1430,maxillary carcinoma,1
3739,maxillary sinus,1
801,mcburney’s point,2
903,mcug,2,micturating cystourethrogram
1530,mcv,1,mean corpuscular volume
178,measles,6
4253,measure iop,1
1847,measure of serum gonadotropins,1
1845,measure of serum testosterone,1
2247,measurement of varicella igg level,1
2245,measurement of varicella igm level,1
4426,mechanical ventilation,1
1580,meckel’s diverticulum,1
4118,medial collateral,1
3821,median,1
283,median nerve,5
2544,mediastinitis,1
3222,medical admission,1
3947,medication,1
686,medulla,3
4528,medulla oblongata,1
472,mefenemic acid,4
1329,mefloquine,2
2986,megakaryocytes,1
2419,megaloblastic anemia,1
939,melanoma,2
2827,mellet finger,1
1324,membranous glomerulonephropathy,2
660,membranous gn,3
1685,membranous nephritis,1
4159,membranous nephropathy,1
1566,menieres’ disease,1,meniere’s disease
287,meniere’s disease,5
2637,meniere’s test,1
714,meningioma,3
75,meningitis,9
1900,meningitis due to meningococcus,1
4148,meningitis septicemia,1
1021,meningococcal meningitis,2
1777,meningococcal vaccine for the family,1
4115,meniscus,1
1556,menopause,1
2068,menorrhagia,1
4485,mental health team,1
1892,mental state exam,1
3974,meropenem,1
2027,mesalazine,1
3501,mesangiocapillary,1
4438,mesenteric cyst,1
758,mesothelioma,3
1956,metabolic syndrome,1
4187,metachlorpromide,1
3731,metaplasia,1
2599,metaprolol,1,metoprolol
1451,metastasis,1
2664,metastatic malignancy,1
304,methadone,5
2268,methadone hepatotoxicity has caused acute liver failure,1
4454,methadone is absorbed faster than naloxone,1
2270,methadone is eliminated from the body more slowly than naloxone,1
4309,methotrexate,1
3704,methyldopa 500mg/8h po,1
2460,methylene blue,1
1447,metoclopramide,1
911,metoprolol,2
89,metronidazole,8
1971,metronidazole + erythromycin,1
1397,mexican hat cells,1
2708,mg so4 bolus,1,mgso4 bolus
2053,mgso4,1
2040,mgso4 bolus,1
2866,mgso4 iv,1
2709,mgso4 loading dose,1
40,mi,11,myocardial infarction
1304,mi 2 months ago,2
2035,mi 2m ago,1
1211,microcytes,2
1378,microcytic hypochromic,1
1469,microglossia,1
1226,mid cerebral artery,2
1704,mid meningeal artery,1
1717,mid stream urine for culture,1
4076,mid-stream urine for culture,1
747,midbrain,3
2327,middle ear,1
1721,middle meningeal artery,1
1764,midline mid-thoracic cord,1
1620,midstream urine for culture,1
239,migraine,5
351,mikulicz’s disease,4
1153,mild depression,2
2631,mild encephalitis,1
2665,milk alkali syndrome,1
4515,mini mental state,1
1310,mini pill,2
3001,mini-mental state exam,1
1223,minimal change disease,2
705,minimal change gn,3
4185,minimal change nephropathy,1
271,mirena,5
937,mirena coil,2
845,miscarriage,2
136,missed abortion,7
2407,missed fracture,1
3545,missed miscarriage,1
2147,mitochondrial disorder,1
3474,mitral regurge,1
725,mitral regurgitation,3
432,mitral stenosis,4
659,mitral valve prolapse,3
3740,mitral valve stenosis,1
3373,mix emollient & steroid before use,1
617,mnd,3,motor neuron disease
1583,mobitz i heart block,1
1040,mobitz type 1 2nd degree heart block,2
1762,mobitz type 1 block,1
1763,mobitz type 2 block,1
3199,mobitz type i 2nd degree heart block,1
3200,mobitz type ii 2nd degree heart block,1
3108,mobitz type1 2nd degree heart block,1
3356,mobitz type1 second degree heart block,1
942,mod depression,2,mod depression
582,moderate depression,3
974,mody,2,maturity-onset diabetes of the young
2000,molar pregnancy,1
1699,molluscum,1
1104,molluscum contagiosum,2
1439,moluscum contagiosum,1
1797,monitor for 24h,1
3254,monitor pyrexia,1
1054,mono-ocular field loss,2
2864,montelukast,1
1996,montelukast po,1
3078,mood,1
1463,mood disorder,1
1959,mood stabilizer,1,mood stabilizers
1185,mood stabilizers,2
1737,mooren’s ulcer,1
487,morphine,3
2936,morphine 240mg iv/d,1
4163,morphine 60mg iv,1
2935,morphine 60mg iv/d,1
4160,morphine 60mg state,1
4161,morphine 60mg tds,1
4194,morphine oral,1
3897,most will have kidney scarring by 5yo,1
3896,most will require surgery,1
545,motor neuron disease,3
2856,mouth to mouth,1
274,mrcp,5,magnetic resonance cholangiopancreatography
2,mri,38
1101,mri abdomen,2
2572,mri acoustic canal,1
24,mri brain,14
3310,mri cerebellum,1
3153,mri chest,1
2454,mri frontal lobe,1
176,mri head,6
1509,mri neck,1
938,mri of internal auditory meatus,2
4314,mri orbits,1
2455,mri pituitary gland,1
193,mri spine,6
2456,mri temporal lobe,1
4323,mri vestibule,1
197,ms,6,multiple sclerosis
527,msu,3,midstream urine
3677,msu culture and sensitivity,1
3659,mtx,1,methotrexate
2190,mucocele,1
2309,mucormycosis,1
2283,multi-infarct dementia,1
1381,multiple immature granulocytes with blast cells,1
124,multiple myeloma,7
2131,multiple sclerosis,1
125,mumps,7
604,munchausen syndrome,3
3625,munchausen’s,1
2224,munchausen’s by proxy,1
1638,muscle injury,1
1581,muscle strain,1
2204,muscular atrophy,1
3968,muscular dystrophy,1
748,musculocutaneous nerve,3
366,myasthenia gravis,4
679,mycobacterium avium,3
2420,mycobacterium avium complex,1
2522,mycobacterium avium intercellular,1
525,mycobacterium tb,3
78,mycoplasma,9
498,mycoplasma pneumonia,3
4169,mycoplasma pneumoniae,1
2346,mycosis fungoides,1
4531,myelodysplastic disease,1
3759,myelofibroblasts,1
557,myelofibrosis,3
2993,myeloid cell,1
1774,myeloma,1
2633,myocarditis,1
1325,myoclonic,2
1107,myofacial pain,2
4417,myoglobin,1
420,myomectomy,4
2619,myotonia,1
4344,myotroponin,1
1138,myringitis,2
2382,n-acetyl cysteine,1,n-acetylcystine
4276,n-acetylcystine,1
3302,"na+ 130mmol/l, k+ 2.5mmol/l",1
3303,"na+ 130mmol/l, k+ 5.5mmol/l",1
3304,"na+ 140mmol/l, k+ 4.5mmol/l",1
3305,"na+ 150mmol/l, k+ 3.5mmol/l",1
4461,"na+=120mmol/l, k+=5.9mmol/l",1
4462,"na+=125mmol/l, k+=2.9mmol/l",1
2828,"na+=13, k+=6.0",1
2841,"na+=130, k+=1.5",1
2838,"na+=130, k+=2.5",1
2837,"na+=130, k+=6.5",1
2872,"na+=130mmol/l, k+=2.5mmol/l",1
2873,"na+=130mmol/l, k+=5.5mmol/l",1
2839,"na+=140, k+=8",1
952,"na+=140mmol/l, k+=4.5mmol/l",2
922,"na+=150mmol/l, k+=3.5mmol/l",2
4465,"na+=150mmol/l, k+=5.9mmol/l",1
229,nai,5
158,naloxone,6
2271,naloxone is a partial agonist at the central nervous system opioid receptor,1
4453,naloxone is absorbed faster than methadone,1
4446,naloxone is eliminated faster than methadone,1
745,naltrexone,3
3285,narcolepsy,1
1603,nasal decongestant,1
3671,nasal infection,1
3796,nasal ippv,1
2844,nasal packing,1
999,nasal polyp,2
359,nasopharyngeal ca,4
3010,nasopharyngeal cancer,1
3345,nasopharyngeal carcinoma,1
2763,nasopharyngeal tumor,1
2604,neb. salbutamol,1
2363,nebulised bronchodilators,1
1490,nebulized adrenaline,1
3273,nebulized epinephrine,1
353,nebulized salbutamol,4
1479,nebulized salmetarol and oxygen,1
1438,neck abscess,1
2360,"neck, chest, abdominal xr",1
2385,nedocromil sodium,1
4153,needle aspiration of scrotum,1
1486,needle cricothyrodotomy,1
4427,needle thoracocentesis,1
1949,needle thoracocenthesis,1
2773,neighbor strapping,1
2278,neisseria gonorrhoeae and candida albicans,1
2279,neisseria gonorrhoeae and candida albicans and gardnerellavaginalia,1
2256,neisseria gonorrhoeae and chlamydia trachomatis,1
2203,neisseria gonorrhoeae and chlamydia trachomatis and candida albicans,1
2152,neisseria gonorrhoeae and chlamydia trachomatis and gardnerellavaginalis,1
4173,neologism,1
2463,neonate,1
3357,neoplasm,1
3161,neoplastic,1
2587,neoplastic cells are arranged in small clusters occupying a space between collagen bundles (seirrhous carcinoma),1
1321,nephrostomy,2
1206,nephrotic syndrome,2
1030,nesseria meningitides,2
2140,neuropathic bladder,1
1006,neuropathic ulcer,2
1747,neuropsychiatric analysis,1
4514,neuropsycho analysis,1
2913,new variant cid,1
4268,ng tube,1
3651,ng tube suction and iv fluids,1
296,nhl,5,non-hodgkin lymphoma
4195,niddm,1,non-insulin dependent diabetes mellitus
641,nifedipine,3
3624,nihilism,1
506,nihilistic,3
1615,nimodipine,1
2603,nitrate infusion,1
2642,no additions req,1
3952,no extra precaution,1
4352,no further intervention needed.,1
3334,no further investigation,1
2826,no fx,1
3193,no genetic link,1
3117,no inv required,1
